SRA_ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
SRR18483796,-0.038298991147408624,-0.1267295117182225,-0.119698063476345,0.21128166974261395,-0.008277261235869207,-0.07834471319160163,-0.0909666719849958,-0.045937403519412626,-0.0147431938330912,-0.07647022864004246,-0.04703433923784449,-0.023212770226011377,0.0013982081633180006,0.005614918707229763,-0.0057670648771855895,0.027537392807908106,0.05189341803028351,0.021411804612577714,-0.000938488194399481,0.0037527949004161044,-0.01424814694071328,-0.019104857923261824,0.06955763138280212,-0.005246209652684502,0.03976805250585764,-0.0505354934783815,-0.004704368968668037,-0.018122618889904834,0.004891592227529213,0.008470136780832745
SRR18483800,-0.4685757202428136,0.1074446355859291,0.23713328182185417,-0.07782244440057119,-0.07363913092681017,-0.03925224752649257,0.1292873827727336,0.06647572919829624,-0.08627723193767517,0.06777064829188627,0.08932266282846246,0.09955372185202337,-0.16560558355418548,0.0699866295193346,0.010687173551737187,0.007752465978882809,0.10205614291364484,-0.05853930382832079,0.03693653174090648,-0.01660323443642783,0.015559058912688686,0.009702247133028372,0.024788737353786252,-0.02450732697700268,0.05757890576910135,0.016898691304190035,-0.017358819014962036,0.043967110792164546,0.060174220574968594,0.019443424435311173
SRR18483804,-0.4593575625458809,0.06152634678877514,0.18019790078291947,-0.08270109845253333,0.05229633546395393,-0.01530402374862002,0.1871792738405387,0.1422952693875239,0.09518849581855267,-0.14105783127994242,-0.012085399271961382,-0.08158390623108967,0.06621293326621983,-0.0025932195918682245,0.014877981509855373,0.07836561355970159,0.028045087201641016,-0.040420360373018,-0.009688321050311945,0.01685557452990485,0.00487071201257833,0.03954254265608593,-0.04152432726297885,0.02298518347648003,-0.02106353475725371,-0.05200406539633811,-0.006125198238572783,-0.025784298627025807,-0.022694157337658828,-0.039765856071903444
SRR18483806,-0.17100729928744576,0.025770324493329097,0.23459344055317422,-0.14083930542660109,0.01634782764180514,0.009793424156729943,0.05155583494875772,0.08020922361825279,-0.0010019530153546113,-0.0016723811596886398,-0.046769667166788875,0.003657243586969462,0.07284137000636116,-0.03601034555274557,-0.1190368106677857,-0.02022502614186557,0.08546656712466895,0.0565608055782691,0.04625593723042809,-0.14213423480481546,-0.0014875893440697036,-0.012280341009172342,-0.089331016623011,0.011671406981606468,-0.028655476093386305,0.006861636089113546,0.03070345989246266,0.040604119944873236,0.07894746246431326,0.014934171662704408
SRR18483850,-0.43021730214246756,-0.04305194978956933,-0.023939972001557966,0.02324993184431155,-0.029116162179892043,0.02751436986449288,-0.09081264663893732,0.10960332449352922,0.02025863566034774,0.05891859241083244,-0.008844920541506237,0.07194087117903997,-0.01861558578789526,-0.016350134659134496,0.02325240932444455,0.06488500673367963,-0.03145290900043285,0.028026384703887026,-0.02983526236554799,-0.004906191906559169,0.017600948445750907,-0.02045945247631426,-0.04345375968302522,-0.010540437235472046,0.007917791270845442,-0.018973545719069704,0.013139097820614391,0.013006796685655958,-0.007470808636416378,-0.03325021418798365
SRR18483854,-0.23135934639345726,-0.08920380207468785,-0.006886917907548355,0.03713030208679717,0.0671337543697301,-0.04468851466265607,0.03850466793285425,0.018805518664886917,0.04965810561688055,0.06745425510291926,-0.012801314390475514,-0.03412355744803037,-0.04403425858125716,-0.01615722084797756,-0.034711025681790984,-0.07142889957065356,-0.02823374582794323,0.025762313679277525,0.0010943674673090772,-0.02650570552844963,0.02115972080467192,-0.045633834481103544,-0.05894096365743899,-0.03626230670324736,-0.013288303162404253,0.050863061323854375,-0.011116198993100375,-0.04945127961487122,-0.009400273419450477,0.0070240835201984845
SRR18483865,-0.3709485930294017,-0.06330774637142221,-0.03850357384545341,0.06527057511978694,-0.03905006083480094,-0.10290983850617896,-0.07915542326579501,-0.011320774952683427,0.07400225304205788,0.05066477037264649,-0.03807340492149404,0.007470154043601178,-0.017217051528924342,-0.036587634013543056,0.017043177655262032,-0.06334125463192306,0.006935520974986806,-0.037863381711883914,-0.008117180483209072,-0.030202346596848305,-0.04083774747885389,-0.008580998838830355,-0.02296310473475554,-0.008269559176686016,-0.02614322389578597,0.00468026489565511,-0.008071449963986913,-0.03348212342626831,-0.016533619631116023,-0.020852260111070085
SRR18483874,0.059038513364619044,-0.1421877316997063,-0.3240229953604756,-0.005759495511139671,-0.07706204985372099,-0.14765013026740298,0.011058359379511214,-0.11862132741111271,0.07780225492461638,0.011040823590103709,-0.0785225281699712,0.027119349496955353,-0.0059014273713823735,0.06268667224612716,-0.007623105900422255,0.009325277629757385,0.05869629981642931,-0.027242162672890195,0.002043150247367864,-0.0035727562740912686,-0.06147042543723572,-0.011736715221487027,-0.0026067790367182413,0.006695071442309362,0.0375853847328253,-0.01877015999810436,0.016778294544601936,0.012981781633524883,-0.02034051691891456,-0.0009552315377509665
SRR18483879,0.21897640586482303,-0.08980878871887285,-0.10233630516896787,-0.3138924165238905,0.0035602415427328175,0.08417328304592152,-0.00927357620369422,-0.08386172087260792,-0.04729907797854225,-0.041850067795223996,0.0938974250507526,-0.015453566052313013,-0.03703818206008991,-0.016926797066591,-0.04091031737825434,0.006168769004262504,-0.008298743876518019,-0.0009809701331714516,-0.03290970615385954,-0.03584733831759903,-0.05202525888119915,-0.014330838887698844,0.013747241544718803,-0.06863861904493974,-0.020138657978930365,-0.012116719450754989,0.0014867302141758653,-0.01444389768662891,0.011109274622408849,0.00037894203335293094
SRR18483889,-0.24713330212478146,-0.08743318044556322,-0.04508190720745942,-0.12269840786552841,0.002064445830518191,0.006999806925341545,-0.0758041407974493,-0.01978794522329498,0.08983237185268864,-0.07134791244988285,0.11550605391654038,-0.04761739924643499,-0.035815489439252626,-0.02385242429465845,-0.03122266619186704,-0.00821413977224504,0.011397137664185169,-0.009689798769506222,-0.00627431568838214,0.07298154261157994,-0.0324960252955995,0.007765887134296801,-0.0033589824962528283,-0.00638849354886267,0.002333392624640928,0.003910749115409292,0.01486608424997972,0.004283342004042594,0.023886718365224695,0.00974441912820411
SRR18483894,0.2864122626038007,-0.12039853037482866,-0.17505302100178657,-0.05050916958874488,-0.01993575097662833,-0.06354875964391268,0.013764694556490816,-0.034268244528664185,0.08175271705553686,0.0333978155704398,-0.0036280103837761576,0.04563858348735873,0.07059093185142805,0.07677712610760531,-0.07333406873282163,0.0020029949900675645,0.020425902139110108,-0.026118983867766433,0.017055414135949853,0.06009201889911326,-0.0190927169538719,-0.008344069130400058,-0.019717998568921914,-0.00031065392159879867,-0.03698850063965344,0.008095717945143414,-0.05446218654442551,0.02015436894988848,-0.012480411224135617,-0.005102652597593217
SRR18483896,-0.22755678159350626,-0.06526781564192101,0.10893745513308081,-0.026538988510011404,0.10607881066744086,0.09345908312438145,-0.021119083081947848,-0.050354209770761285,0.008321876908770563,0.03260918258967973,-0.05611518688574234,-0.01944357033971073,0.06325091481903514,0.017476196118520994,0.03385802733496572,-0.025832261699206296,-0.04944983740489425,0.01121215564033925,0.0022983600320001063,0.03225540585647692,0.020752894120741064,-0.05423505082214503,0.005380388241493777,0.023914782554550013,0.01431002590352434,0.013838161054851503,0.007598348250779534,-0.07875212822120561,0.03067361819483499,-0.027966830765921855
SRR18483897,0.26631346303896614,-0.12056556813588831,-0.12208059791696076,-0.040866486451828825,-0.005725523137557785,-0.053747904094918746,-0.0037132779567634446,-0.07202682724037883,0.03136819755295876,0.022059277743860194,0.012380757715808814,-0.048306716626592555,0.01220388140387507,0.0021170802443848022,-0.05472806224174791,0.024569941744097334,-0.027097827934250997,0.018750509044774287,0.01246282346829188,-0.029173202117532947,0.02178571559461513,0.03062804851149711,-0.01172132705238682,0.020680906881346696,-0.035082143625634075,0.05122415942123617,0.005066700442317817,0.011127072508696578,0.024657798714014256,0.011305674032586484
SRR18483925,0.10765552948899904,0.21485811535690327,0.11160689815327651,0.22213445839426557,-0.6969122390253135,0.356892599782452,0.11670912185658526,0.015409540622168615,0.018975182328966646,0.03462828271751455,-0.03346408399183895,-0.04576814087807239,-0.05123459942664182,-0.018763968938296936,-0.0519447159849929,-0.01062712555805621,-0.03439836220170207,-0.033440125628758845,-0.014822534286117992,0.009269995527565347,0.0652257073250576,0.010241251168310905,0.053165665507573866,-0.010242063672863868,-0.03836131105584644,0.0593343927510747,-0.024882001880388145,-0.0478890011787515,0.04789197546805067,0.03207717371138207
SRR18483956,-0.1940879657971374,-0.1035425285405409,-0.22663096522713894,-0.024653541262262463,0.014914217458637793,-0.01484233829648088,0.16741522831009378,0.1358683297099893,-0.04012413161709283,-0.01613321950014749,0.037444207463509335,-0.08068540041954195,-0.005711222957818562,-0.09665792599581181,-0.046789831931811604,-0.035607952164889205,0.012808688749146091,-0.028577500092602248,-0.03457774512147004,0.02936993558235498,0.019092389292968866,0.055153189899260005,0.09860034663857134,-0.0011908082807425952,0.07577951311945845,0.015709819439645275,0.02686876063356856,0.02167892507292998,-0.04557563698988781,-0.05250609172953517
SRR18483957,0.2998787177419216,-0.12844974023589106,-0.14158041289219214,0.15143211701090398,0.05004677207512363,0.0003595957207900018,0.006168555378066375,0.008788333898489997,0.05207710470934262,-0.051877150426087176,-0.040505469492761126,-0.02442030752132106,-0.015544670225033282,0.0701380473767217,-0.07924210457396681,-0.036140127642051795,0.03369442610921093,-0.06851407750659753,0.004680480911997703,0.006916068802849824,0.004385585572987493,0.03533608093672769,0.015878096552968905,0.014298542736236205,-0.008443361142023225,0.05566930907475898,0.022182828061169047,0.02038090303851234,0.012913776231705403,-0.02612303998345959
SRR18483969,0.09787311380724414,0.001703608590618789,0.1961900465065361,-0.14623712718684911,-0.008587033908645939,-0.1515517324502426,0.02025397889431556,-0.04079894227520016,-0.20043130512332147,-0.029405183822354127,-0.0627625270975375,-0.020239593568317,-0.19509264385921457,-0.037187395842960894,-0.03388549736193672,-0.06535107121762111,-0.008028009325048543,-0.05391614844159022,0.02074182402491427,0.034270595537675294,0.08726963637135854,-0.10630954110386112,-0.033913196771229906,0.1837851897633285,-0.03798806159023429,-0.012486240928867113,0.03440046966077168,0.004095842810447397,0.004271474741830963,-0.019072287840493203
SRR18483971,0.615141418788614,0.08963424175574408,0.10449505745600005,-0.3046872629699925,-0.11695853632204332,-0.12211232756612675,0.029047808744324458,0.1432737782862513,0.15165234562531565,0.04678615284442623,-0.009946889242821376,0.05472524596457336,0.00729973207719891,0.003240597415719544,0.07672043776879348,-0.022985725413926246,0.04391334723153402,0.05947879694944808,0.03187364278637618,0.0012912701745659886,-0.05511718657218141,0.015040687965357843,-0.009372663990360457,0.033671305753752184,0.09516902404768005,-0.020469551920833304,-0.022965344078741238,-0.031743446358814605,0.013470680324696995,0.036784105272238056
SRR18483972,-0.128787361968023,-0.0832468948000402,-0.13380397013074716,-0.1989597611529738,-0.017660670974916793,-0.02973776050761025,0.15944075792181994,-0.1500464189863651,0.02157018593733308,0.10654703481906545,0.19002110720576906,-0.039674221170846485,0.002883149353685687,-0.004653823991292482,-0.016567796464624848,0.004192919996174389,-0.010944018192110236,-0.00441365836174866,-0.026542317878991993,-0.011400213440488513,-0.021460132152269624,0.006157943358610628,-0.015348959615622548,0.003527315177576971,0.029813811393146372,-0.03739101718542149,0.01345923610796203,0.010252551684057781,-0.06441155389627047,0.021661349748053928
SRR18483976,-0.05296514483960042,-0.07527009713674908,0.04503425868020786,-0.034469618110639304,0.021110517757110807,0.05408941466207454,-0.09934692865691336,-0.06906299271378467,0.054735733469013385,0.0902719523900401,0.06099617636315183,-0.006988614638611555,0.05880200537978983,-0.08241262975072003,0.10737304482141755,-0.04223798427696982,0.04893453934413487,-0.04569592207735509,0.020242859802275238,-0.02977547384764429,-0.031667890704453174,0.0874137308123347,-0.020871427073587263,0.019630387915143984,-0.039078122295535644,0.006522799748535653,-0.05603847073176757,0.04621974270604543,0.06429333799841623,-0.03203910074254733
SRR18483991,0.24509800468392973,-0.14892855333156926,-0.37358943053962335,0.21858619025302375,0.005126008732020692,-0.007188672486732198,0.0675472320550772,0.1512282616402367,-0.037416979823722066,-0.06673317650388895,-0.006997654698755244,0.003767333561301513,-0.0685614000459014,-0.009093976188951611,0.009490539669327858,-0.00977784085508127,-0.0254325482385221,0.03949339570446179,-0.009850405098368362,-0.015784470170727986,-0.01802412372555866,-0.04286563224550926,-0.00018586125307594562,-0.0027755688351508052,-0.011110078894219246,0.0019112794212228184,-0.004962439087478274,0.015004147683223768,-0.010517924739685266,-0.03353186675616546
SRR18483995,-0.15710284309696249,-0.12602639741791546,-0.1483057863150256,0.022198763497817298,0.005822789833499656,0.008720472191231517,-0.003022049828789307,-0.02312067698003766,-0.03764751182420503,0.04997238130317671,-0.04115265093040172,0.022356431856637497,0.05616185020849726,0.02031513740442801,-0.06388721719014659,0.03451285687700204,0.017060755396611765,0.024805701487504574,0.008886651830531122,0.019459032746471414,-0.003583605351670571,0.03928235771401528,-0.011661034242933655,0.013913204832663048,0.011160075971397556,-0.0065942862601105654,-0.022465125156519772,-0.04725150368366232,-0.0012281522208692419,-0.0357302343571685
SRR18484002,-0.12507586934353251,0.59572311045733,-0.26629041766527356,0.03771504583999695,0.17400442998951415,-0.013563896901410308,0.12711807688146592,-0.0648769531352334,-0.021941672806797027,0.025229977021952725,-0.06685418327078317,-0.052939288080086064,0.06711607590974172,-0.05011254666907754,-0.03127460418040414,0.013546287309234994,-0.008531209858497512,-0.010281789530116017,0.019162865278410487,0.03919797185920259,-0.0421670181144933,0.006417779301146883,-0.06350068505568471,-0.00909385241840342,-0.06583159796133253,-0.02347636359086256,-0.04828084878319241,-0.040364889148460335,-0.022180718865351404,-0.0004055213564811177
SRR18484008,0.281454617663972,0.0036737199409395565,0.21835251401199915,0.16985429792945891,-0.03858984362304855,-0.05893359851588466,-0.024342166937162398,-0.04343933012548798,-0.08002008768668582,-0.017635901066853577,0.0445291141911447,0.018501027219854242,0.05788953824721459,0.044677256700945835,-0.06976204627217124,0.005626254546807887,-0.012779207845591238,0.047461584280535464,-0.006664475640663756,-0.11720235885018246,0.02481863589673006,0.03751459768538633,-0.03218844284427777,0.0765245968924526,-0.024095294019567722,-0.07152077894805069,-0.029359634669771012,0.013177113761317926,0.009135812360548482,0.001723723795864584
SRR18484025,0.1502245106956701,-0.056971464343809786,0.2034605395830127,0.11406860920931745,0.08564291847676045,-0.016251281918702565,-0.08900289670423504,-0.021086843632751942,-0.00618235710035927,-0.05463488595128852,-0.049830145277378494,-0.06839653353868892,-0.014495443613243392,-0.04491712732985819,0.042955682945265826,-0.006861374228960513,-0.004960765109104,-0.07263437807993835,-0.01650840400033594,-0.00663084782847337,-0.053353728688138036,0.05180593350518955,-0.017119463903571795,0.002539543050888999,-0.04141952253896984,0.06101958892101978,-0.021633675832372027,0.018555478631606122,0.022794489609068307,0.015909704600211943
SRR18484062,-0.07115358855762434,0.34701246953265485,0.07995748888009634,-0.07633370496999291,0.18908427470119957,0.058315767564041755,-0.03438891227141812,-0.06423312739096364,-0.06336782041402982,0.02445482656785078,-0.08296036307628289,-0.08071730078824044,-0.024966538260507057,0.07368246767849533,-0.03046664350739362,-0.050620068354727564,0.0013186036996376857,0.043792527912274545,-0.056052574460139705,0.045503669780858735,0.0629119314503782,0.04994923650186144,0.010956878573658471,-0.023616122097554353,0.09036535906326076,-0.011813155992647373,0.00091385035949486,0.03550626640980314,0.0352922256346473,0.002842786558773745
SRR18484067,-0.06495466623780867,-0.13994200873972043,-0.1476461498544176,0.06738809496476462,0.02924457804990268,0.043029059770031235,0.047351688836241766,-0.056801069283913146,-0.06705533303578655,0.01905304810400345,-0.014669520933591735,-0.03037965822458113,0.008849581599925903,0.03437665351581001,0.011807852417365957,0.06293120481179769,-0.029642701341991193,0.031101828359374122,0.0051291455487419675,0.002121703400318252,0.005993193524413131,0.06158206864775159,-0.006344009033474004,0.0434137776092008,0.04540975357068929,-0.007840057649482243,-0.012437023112365584,0.022890147940122712,0.005846214280425862,-0.016790467523682153
SRR18484096,-0.31388517722377834,-0.06702853092395153,-0.016196133097382215,0.09327340550445273,-0.006400382928503089,0.022968172590069058,-0.08556462835397376,0.0941088280565923,0.05999671818918106,-0.008602541604703497,-0.031934271524203445,0.037817607342230886,0.02499133195561805,0.026968461720671286,-0.10386647935850372,0.05837401135677082,0.06302023774764642,-0.028578803670357703,-0.0060049342588322984,-0.014651762380371122,0.003948499096789193,0.02482464945114207,0.024073042297314426,-0.009579552779185251,-0.04074972781029016,0.0010127949261253075,0.00711849279459786,0.007859277701895345,-0.024780438908316927,-0.009249296141806926
SRR18484104,-0.44184743853553093,0.010589998707756478,0.03710986070380784,-0.04562119802893585,0.018177556141087,0.09403029806613002,0.08394341443404742,0.11658064552541786,-0.11050562600046264,-0.11535866162439812,0.017598576662301114,0.026230089576257803,0.014709926955669805,0.03175776816840286,0.039275182542942176,-0.050852776628319864,0.1518047932539736,0.04805503802908754,0.08955227742817069,-0.09618268465476484,0.03054458655336759,0.03661172922153463,-0.050014882334130914,0.008613616804530034,0.024388890081087005,0.04251664458314581,-0.057624896517112806,-0.05806447595208735,-0.08873519816233197,0.08137021819356025
SRR18484129,0.35239587723258453,-0.025002282186279996,0.1854635058447295,0.0026121382220047214,0.03548542765304969,0.017416306345902077,-0.03796568609562204,-0.011761594302874124,-0.034064590121251605,-0.009235192925571248,0.025618134654596836,0.009232483655606603,0.040309619917088854,0.009703612432612906,0.0010589431814438453,0.05042825351469552,0.004151433308137432,-0.02132220962202576,-0.003077249517806904,-0.016144316705997107,0.05287712211297024,0.004572196061168466,-0.004391627609740887,-0.06668891497889164,0.0012434267369147956,-0.014998222219510436,0.010238228481015098,0.013200486966499518,0.03407415152102124,-0.036594328288956056
SRR18484132,0.1038546199198155,-0.15611886833558686,-0.3968137380170991,0.11159673077628408,0.011070071389002272,0.19384279337241905,-0.03222118697928009,0.11459542520665396,0.027992749968426833,-0.05623046931976331,0.05012218135197729,0.03409898525169766,-0.034549784232303225,0.03749491351856988,-0.010023346020975649,-0.03519978774161082,-0.006613714362622077,0.08216147277337782,0.04487434370329166,0.01007706612121592,-0.00866917589923445,0.015906040421381544,0.015979054371914114,0.06662677503652815,-0.0013326766742206098,0.06519773536588515,-0.010469135002104784,-0.0076461873979025395,-0.020498163596629516,-0.004451479591887732
SRR18484165,-0.40119304678269563,0.038824535539217046,0.23467245162439,-0.07615208134639057,-0.016226804644364948,0.061110318381035623,-0.03373997176412684,-0.006470467966288497,0.0125436782957171,-0.01855443365003253,-0.0017406616042801532,0.033105830931365064,0.02320951156850924,0.07068686744617804,-0.07433580847393774,0.04961583570926833,-0.06966127425018252,0.06177537966957458,-0.010346749209974597,-0.013583840517907023,-0.034200236238223956,-0.0017942539474709884,0.022417638331300057,0.046521156648447845,0.026707952077991547,0.024042738645635282,-0.01132116025384154,-0.05304862786688962,0.014935786278882538,-0.042746530203618995
SRR18484174,0.100378064117647,0.027939544742567796,-0.008159602220036671,0.0566341548133341,0.09290879486728207,0.03640827755110311,0.2644179106833515,-0.26070582144481064,0.1824879493148938,-0.17542646359323372,-0.08171170663093306,0.35137594288423274,-0.035409306218709996,-0.18195476550695536,-0.0014950366424715655,-0.013737020519843629,-0.010983457894526595,0.044959586764360106,-0.06834834693358402,-0.0012986634835895979,0.06703274225271819,0.06331700537638246,0.008195540562345744,0.010145791316700159,-0.002401939662139445,0.018344191619640925,0.04180925879459492,-0.00221882163381541,0.004479572361412351,0.015673967168788133
SRR18484184,-0.3912937913841773,-0.0160942492277296,0.055569160487460655,0.040221930665946766,-0.07822400645249426,-0.1496313818820753,0.04191470963787164,-0.0032426415225516882,0.060005697263149665,0.06457729767287243,0.059889603384165116,-0.011946159904672373,-0.05429418732795117,0.0070916692291811126,-0.03476357111809356,0.0159958701655589,-0.028184685636768705,-0.02189811038708172,-0.021717493129184497,0.0009161617968937102,-0.011258261405696945,0.058189654275457706,0.012497597626196904,-0.01592103795134333,-0.0010305139029199047,0.014157625718450924,-0.047553340073462846,0.023379497629537536,-0.017969757078045573,-0.001734994116885483
SRR18484192,0.01557190713675174,0.738952426290539,-0.04077739963332676,0.06339359187936416,0.13156658215306982,-0.0049514940060723985,-0.07185941240330333,-0.05786914873223906,0.016497096398636838,-0.035521507955075374,0.0071152455745063375,0.011070562566164352,-0.02039259748255609,-0.09499358075965443,-0.09625332805522968,-0.014011201866787027,-0.01696918918618298,-0.04694262233010349,0.029442365672807187,0.027034668537814714,0.08544829482794862,-0.089601761881633,-0.047229876465487375,-0.0781222386300768,0.10856479254046013,0.009822219267736769,-0.16014253683589538,0.029845188297338003,-0.04124138269292776,-0.002614180266883051
SRR18484207,-0.4782771959191341,0.028496180690035306,0.050651189747710365,0.009429351019942946,-0.022560412799702376,-0.13354630227573197,0.2032297194503103,0.10717060247878915,0.04252496326783657,-0.12789462307379568,-0.03131519778470307,-0.09047458200245934,0.0014897449946277323,0.0006618278420785087,0.06643753137440808,0.0376739288202925,-0.05409482561644612,-0.05401586895502812,-0.0021280997340919366,0.07114803161925477,0.0019744568147113915,0.04321201296772773,-0.03106869151250994,0.01965445868068783,-0.0076116123766876926,-0.015829032225800902,0.011549197119898368,0.000678683515343621,0.05517709454794516,-0.00957577261866963
